"gene" "PcorAvg_m" "PcorAvg_m_pvalue"
"SYDE1" "SYDE1" NA NA
"SYDE2" "SYDE2" 0.866861409483967 3.24188802949677e-06
"SYF2" "SYF2" 0.17958926381402 0.475806942485024
"SYK" "SYK" 0.866358111478463 3.33570814707305e-06
"SYMPK" "SYMPK" 0.480825217676881 0.0433892654288691
"SYN1" "SYN1" -0.0701227962719627 0.782173606122042
"SYN2" "SYN2" NA NA
"SYN3" "SYN3" NA NA
"SYNC" "SYNC" NA NA
"SYNCRIP" "SYNCRIP" 0.0346307434238836 0.891490931888399
"SYNDIG1L" "SYNDIG1L" -0.157704977904026 0.531983039572521
"SYNE1" "SYNE1" NA NA
"SYNE2" "SYNE2" 0.956793114352316 5.33162913049844e-10
"SYNE3" "SYNE3" 0.223714481577486 0.372185485988646
"SYNGAP1" "SYNGAP1" 0.84318778228692 1.11022220034889e-05
"SYNGR1" "SYNGR1" NA NA
"SYNGR2" "SYNGR2" 0.336398064290585 0.172274868037823
"SYNGR4" "SYNGR4" NA NA
"SYNJ1" "SYNJ1" -0.175825618072222 0.485253455710616
"SYNJ2" "SYNJ2" 0.674194583496381 0.00215220009794196
"SYNJ2BP" "SYNJ2BP" 0.445450409907761 0.0639418413183304
"SYNM" "SYNM" NA NA
"SYNPO2" "SYNPO2" NA NA
"SYNPO2L" "SYNPO2L" 0.319410328507436 0.196350410590653
"SYNRG" "SYNRG" 0.809887364300442 4.63497879387874e-05
"SYP" "SYP" 0.0804503649312317 0.750991095659443
"SYPL1" "SYPL1" 0.312747370862414 0.206371280149139
"SYPL2" "SYPL2" -0.248688662542618 0.319688119313183
"SYS1" "SYS1" 0.584134438108534 0.0109120479450072
"SYT12" "SYT12" 0.31649023754057 0.200701732815556
"SYT14" "SYT14" NA NA
"SYT16" "SYT16" NA NA
"SYT17" "SYT17" 0.463150076079019 0.0529099359909679
"SYT2" "SYT2" NA NA
"SYT3" "SYT3" 0.118769151047448 0.638793011470375
"SYT5" "SYT5" 0.667702487025553 0.00246220119250817
"SYT6" "SYT6" 0.176210590886337 0.484283011939504
"SYT7" "SYT7" 0.085351386323263 0.736317570389494
"SYT9" "SYT9" NA NA
"SYTL1" "SYTL1" 0.551170324231865 0.0177471656060458
"SYTL2" "SYTL2" 0.530562367776217 0.0234987065018114
"SYTL3" "SYTL3" 0.77409926469505 0.000163112147221968
"SYVN1" "SYVN1" 0.527075239763614 0.0246015398700912
"SZRD1" "SZRD1" 0.490252697174648 0.0388774684314278
"TAB1" "TAB1" 0.536397408241276 0.0217401871205304
"TAB2" "TAB2" 0.479030184859923 0.0442917157203139
"TAB3" "TAB3" NA NA
"TACC1" "TACC1" 0.30612610145376 0.216655684123135
"TACO1" "TACO1" NA NA
"TACR1" "TACR1" NA NA
"TACR2" "TACR2" -0.112495661571001 0.656731956458962
"TACSTD2" "TACSTD2" NA NA
"TADA1" "TADA1" 0.720755279212062 0.00073916804495694
"TAF1" "TAF1" 0.3942648551828 0.105444986708797
"TAF10" "TAF10" 0.174406889481883 0.48883798926396
"TAF11" "TAF11" 0.750093389078352 0.000336878144858426
"TAF12" "TAF12" 0.326442394491419 0.186129063903466
"TAF13" "TAF13" 0.767808332171837 0.000198860467630249
"TAF15" "TAF15" 0.567698312568687 0.0139911059190314
"TAF1A" "TAF1A" 0.639616166464526 0.00425745734308669
"TAF1B" "TAF1B" 0.40191874247928 0.0982573764223439
"TAF1C" "TAF1C" NA NA
"TAF1D" "TAF1D" NA NA
"TAF2" "TAF2" NA NA
"TAF3" "TAF3" 0.401154055443865 0.0989591506509921
"TAF4" "TAF4" 0.250352967861903 0.316353651933551
"TAF4B" "TAF4B" 0.328974500514013 0.182537166678168
"TAF5" "TAF5" 0.443319219018987 0.0653774725414921
"TAF5L" "TAF5L" 0.211554781499553 0.399388177071539
"TAF6L" "TAF6L" 0.0025741938425476 0.991911776730198
"TAF7" "TAF7" 0.625822043685428 0.00546762237144999
"TAF8" "TAF8" 0.366799063400336 0.134331738165541
"TAF9B" "TAF9B" 0.154619908558589 0.540138073223928
"TAFA2" "TAFA2" NA NA
"TAFA3" "TAFA3" NA NA
"TAGAP" "TAGAP" 0.721206646528445 0.000730819336222383
"TAGLN2" "TAGLN2" NA NA
"TAGLN3" "TAGLN3" NA NA
"TAL1" "TAL1" 0.160407237452765 0.524886531258161
"TAL2" "TAL2" NA NA
"TALDO1" "TALDO1" 0.0222064475404752 0.930305560170348
"TAMM41" "TAMM41" 0.694725501013753 0.00137568008407366
"TANC1" "TANC1" NA NA
"TANC2" "TANC2" 0.813854537839567 3.96810858045589e-05
"TANGO2" "TANGO2" 0.0391367525438481 0.877467088584905
"TANGO6" "TANGO6" 0.614229974675889 0.00668849273436675
"TANK" "TANK" 0.91307834693813 1.24387449582783e-07
"TAOK1" "TAOK1" 0.658947805557288 0.00293760858763014
"TAOK2" "TAOK2" 0.254772620014454 0.307599274581506
"TAOK3" "TAOK3" NA NA
"TAP1" "TAP1" 0.668682795804652 0.00241316566978138
"TAP2" "TAP2" 0.791399890385715 9.14736767362605e-05
"TAPBP" "TAPBP" 0.381623729959199 0.118127312123015
"TAPBPL" "TAPBPL" 0.283221726946893 0.254763139401136
"TAPT1" "TAPT1" NA NA
"TARBP1" "TARBP1" 0.661023609163916 0.00281858542356949
"TARBP2" "TARBP2" 0.665408868985353 0.00258014153494729
"TARDBP" "TARDBP" 0.390840827214498 0.108779261494868
"TARM1" "TARM1" 0.467373510503804 0.0505039516709022
"TARS2" "TARS2" NA NA
"TASOR" "TASOR" 0.550113057107565 0.0180120977626399
"TASOR2" "TASOR2" NA NA
"TASP1" "TASP1" 0.562318303548333 0.0151367104126249
"TATDN2" "TATDN2" 0.050317361281274 0.8428280908911
"TATDN3" "TATDN3" NA NA
"TAX1BP1" "TAX1BP1" NA NA
"TAX1BP3" "TAX1BP3" -0.0155114698905275 0.951288918552083
"TBATA" "TBATA" NA NA
"TBC1D1" "TBC1D1" 0.353376937565007 0.150286563270276
"TBC1D10A" "TBC1D10A" 0.640093218788344 0.00421989374194541
"TBC1D10B" "TBC1D10B" 0.453617907910263 0.0586566268125635
"TBC1D10C" "TBC1D10C" 0.883122576844994 1.20604597101954e-06
"TBC1D12" "TBC1D12" NA NA
"TBC1D13" "TBC1D13" 0.599769898003439 0.00851134539792773
"TBC1D14" "TBC1D14" 0.486869331763731 0.040453269244708
"TBC1D15" "TBC1D15" NA NA
"TBC1D16" "TBC1D16" 0.326389893106754 0.18620403427087
"TBC1D17" "TBC1D17" 0.567111419348614 0.0141126176034528
"TBC1D19" "TBC1D19" 0.92572010364594 3.68456749391655e-08
"TBC1D2" "TBC1D2" -0.173281795579889 0.491689755412911
"TBC1D20" "TBC1D20" 0.450553143187503 0.0606000024619552
"TBC1D22A" "TBC1D22A" 0.862678536881208 4.09536077041979e-06
"TBC1D22B" "TBC1D22B" 0.479265592400097 0.0441725582694727
"TBC1D23" "TBC1D23" NA NA
"TBC1D24" "TBC1D24" NA NA
"TBC1D25" "TBC1D25" 0.818465493728191 3.29739344024869e-05
"TBC1D2B" "TBC1D2B" 0.582691136405975 0.0111584705004909
"TBC1D30" "TBC1D30" NA NA
"TBC1D31" "TBC1D31" 0.553804323460864 0.0171005013129744
"TBC1D32" "TBC1D32" NA NA
"TBC1D4" "TBC1D4" 0.340706224657208 0.166501493296029
"TBC1D5" "TBC1D5" NA NA
"TBC1D7" "TBC1D7" NA NA
"TBC1D8" "TBC1D8" NA NA
"TBC1D8B" "TBC1D8B" NA NA
"TBC1D9" "TBC1D9" 0.917915256544238 7.99137852226711e-08
"TBC1D9B" "TBC1D9B" 0.488985568809625 0.0394620270814455
"TBCA" "TBCA" NA NA
"TBCC" "TBCC" 0.760296457574933 0.000250005060954327
"TBCCD1" "TBCCD1" 0.371640715255259 0.128878221623088
"TBCD" "TBCD" 0.487315768084987 0.040242592142046
"TBCE" "TBCE" NA NA
"TBCK" "TBCK" NA NA
"TBK1" "TBK1" 0.891770177076092 6.70720534912694e-07
"TBKBP1" "TBKBP1" 0.726396937963634 0.000640341430596822
"TBL1X" "TBL1X" NA NA
"TBL1XR1" "TBL1XR1" 0.475050092464351 0.046343584128291
"TBL2" "TBL2" 0.441876750582522 0.0663626697404914
"TBL3" "TBL3" 0.256717585674237 0.303793064708514
"TBP" "TBP" NA NA
"TBPL1" "TBPL1" NA NA
"TBR1" "TBR1" NA NA
"TBRG1" "TBRG1" NA NA
"TBRG4" "TBRG4" NA NA
"TBX1" "TBX1" 0.182658303482909 0.468171831683885
"TBX10" "TBX10" NA NA
"TBX15" "TBX15" NA NA
"TBX20" "TBX20" NA NA
"TBX21" "TBX21" 0.694613874229217 0.0013791632323262
"TBX3" "TBX3" NA NA
"TBX4" "TBX4" NA NA
"TBX6" "TBX6" 0.264295725960853 0.289233943680022
"TBXA2R" "TBXA2R" 0.55960144334584 0.0157428461276784
"TBXAS1" "TBXAS1" 0.927261646360933 3.13091595390269e-08
"TC2N" "TC2N" 0.991804254252616 9.9759466778019e-16
"TCAF1" "TCAF1" NA NA
"TCAIM" "TCAIM" NA NA
"TCEA1" "TCEA1" NA NA
"TCEA2" "TCEA2" 0.604388612461932 0.00789025742148485
"TCEA3" "TCEA3" 0.647752114090172 0.00365293026661457
"TCEAL1" "TCEAL1" NA NA
"TCEAL2" "TCEAL2" NA NA
"TCEAL3" "TCEAL3" NA NA
"TCEAL4" "TCEAL4" NA NA
"TCEAL5" "TCEAL5" NA NA
"TCEAL8" "TCEAL8" NA NA
"TCEAL9" "TCEAL9" NA NA
"TCEANC" "TCEANC" NA NA
"TCERG1" "TCERG1" NA NA
"TCERG1L" "TCERG1L" NA NA
"TCF12" "TCF12" NA NA
"TCF15" "TCF15" NA NA
"TCF20" "TCF20" 0.774049850876226 0.000163370151023121
"TCF24" "TCF24" NA NA
"TCF25" "TCF25" 0.16928791058633 0.501877689525969
"TCF3" "TCF3" 0.524822884872117 0.0253350685902342
"TCF4" "TCF4" 0.295701840399216 0.233510506413386
"TCF7" "TCF7" 0.943505641798861 4.36665636257488e-09
"TCF7L1" "TCF7L1" NA NA
"TCF7L2" "TCF7L2" 0.708275345820049 0.00100366925103354
"TCFL5" "TCFL5" 0.739344626366532 0.000454557503924747
"TCHP" "TCHP" NA NA
"TCIRG1" "TCIRG1" NA NA
"TCL1A" "TCL1A" NA NA
"TCN1" "TCN1" -0.331361639542567 0.179193649009057
"TCOF1" "TCOF1" 0.129584257888632 0.608315290288535
"TCP1" "TCP1" 0.535606700681891 0.0219722417953926
"TCP11" "TCP11" NA NA
"TCP11L1" "TCP11L1" NA NA
"TCTE1" "TCTE1" 0.194552482725785 0.439170291886465
"TCTN1" "TCTN1" 0.101631653006399 0.688219176011757
"TCTN2" "TCTN2" 0.582022932064156 0.0112740541350641
"TCTN3" "TCTN3" NA NA
"TDP1" "TDP1" 0.775151604216212 0.000157698778164512
"TDP2" "TDP2" 0.731973297452322 0.000553768959413026
"TDRD1" "TDRD1" NA NA
"TDRD10" "TDRD10" 0.35696359846032 0.14590141706139
"TDRD15" "TDRD15" NA NA
"TDRD3" "TDRD3" NA NA
"TDRD7" "TDRD7" NA NA
"TDRD9" "TDRD9" NA NA
"TDRKH" "TDRKH" 0.598003906585395 0.0087589771562357
"TEAD1" "TEAD1" 0.390148308731895 0.109462666686288
"TEAD2" "TEAD2" 0.565058066137209 0.0145443661063901
"TEAD3" "TEAD3" 0.359466169130686 0.142894556914339
"TEC" "TEC" NA NA
"TECPR1" "TECPR1" NA NA
"TECR" "TECR" 0.871680419721759 2.45238036994857e-06
"TEDC1" "TEDC1" 0.627506331224794 0.00530639984010754
"TEDC2" "TEDC2" 0.336646385322997 0.171938472624165
"TEF" "TEF" 0.597807750728917 0.00878683661497926
"TEFM" "TEFM" NA NA
"TEKT1" "TEKT1" 0.240179601407147 0.337058339606625
"TEKT2" "TEKT2" NA NA
"TELO2" "TELO2" 0.654514357442003 0.00320567145782641
"TENM1" "TENM1" NA NA
"TENM2" "TENM2" NA NA
"TENM4" "TENM4" 0.755230988173925 0.000290413101592408
"TENT2" "TENT2" NA NA
"TENT4A" "TENT4A" NA NA
"TENT4B" "TENT4B" 0.0647058293200213 0.798659788528655
"TENT5A" "TENT5A" 0.908733398276111 1.81198715700573e-07
"TENT5B" "TENT5B" 0.289207704168683 0.244423109186947
"TENT5C" "TENT5C" 0.84162343218553 1.1957475964142e-05
"TEP1" "TEP1" 0.252209095691323 0.312659266685075
"TEPSIN" "TEPSIN" 0.821517805734826 2.90874936083976e-05
"TERF1" "TERF1" NA NA
"TERF2" "TERF2" NA NA
"TERT" "TERT" -0.173121193643354 0.492097487983837
"TES" "TES" NA NA
"TESC" "TESC" NA NA
"TESK1" "TESK1" 0.482781901039749 0.0424215717922449
"TESK2" "TESK2" 0.737619173394782 0.00047632695244081
"TESMIN" "TESMIN" 0.309382323959556 0.211557229304788
"TESPA1" "TESPA1" 0.861306048953435 4.41448387304504e-06
"TET1" "TET1" NA NA
"TET2" "TET2" 0.957435204745553 4.73940366272025e-10
"TET3" "TET3" 0.110320374773296 0.662994712611877
"TEX10" "TEX10" 0.773409457152797 0.000166745164525152
"TEX14" "TEX14" 0.426204175509104 0.0777894354751339
"TEX19" "TEX19" NA NA
"TEX2" "TEX2" -0.0441255698080307 0.861981185163996
"TEX22" "TEX22" 0.474879978245078 0.0464328630423701
"TEX261" "TEX261" 0.251377409582728 0.31431144758886
"TEX264" "TEX264" 0.574039674428275 0.0127304901752563
"TEX28" "TEX28" NA NA
"TEX30" "TEX30" 0.172664757763648 0.49325717021375
"TEX44" "TEX44" NA NA
"TEX45" "TEX45" 0.705692860500915 0.00106722256514719
"TEX46" "TEX46" -0.068802787381975 0.786183113315199
"TEX48" "TEX48" 0.229619049221303 0.359360516007948
"TEX9" "TEX9" 0.182643552569646 0.468208381615073
"TFAM" "TFAM" NA NA
"TFAP2A" "TFAP2A" 0.043616707796557 0.863558657643773
"TFAP2E" "TFAP2E" NA NA
"TFAP4" "TFAP4" 0.759204469510669 0.00025828911663141
"TFB1M" "TFB1M" 0.182441386132252 0.46870945492599
"TFB2M" "TFB2M" NA NA
"TFCP2" "TFCP2" 0.230746030196243 0.356941513700634
"TFCP2L1" "TFCP2L1" 0.185999598218765 0.459929625972001
"TFDP1" "TFDP1" 0.732469352407411 0.00054656774561244
"TFDP2" "TFDP2" 0.768766873854702 0.00019302125810091
"TFE3" "TFE3" 0.423323948504554 0.0800373110426949
"TFEB" "TFEB" 0.0372376304137347 0.883373642250475
"TFEC" "TFEC" 0.901244440137362 3.3237234695121e-07
"TFG" "TFG" NA NA
"TFIP11" "TFIP11" NA NA
"TFPI2" "TFPI2" NA NA
"TFPT" "TFPT" 0.390229444601942 0.109382440609112
"TFRC" "TFRC" 0.347336755967902 0.157874778922325
"TGDS" "TGDS" 0.231865280640721 0.354548293349282
"TGFA" "TGFA" -0.109105717342354 0.66650107658241
"TGFB1" "TGFB1" 0.774339101953249 0.000161864775086847
"TGFB1I1" "TGFB1I1" NA NA
"TGFB2" "TGFB2" 0.621557348781298 0.00589371168729025
"TGFBI" "TGFBI" 0.790700629528731 9.37326515314296e-05
"TGFBR1" "TGFBR1" 0.340299198324557 0.16704126002429
"TGFBR2" "TGFBR2" 0.32864146904667 0.18300691686023
"TGFBR3" "TGFBR3" 0.517980662440138 0.0276684057263812
"TGFBRAP1" "TGFBRAP1" NA NA
"TGIF1" "TGIF1" 0.102329019497677 0.686182615091198
"TGIF2" "TGIF2" 0.536905964162378 0.0215919561899997
"TGM2" "TGM2" 0.576941947658629 0.0121846148628474
"TGOLN2" "TGOLN2" 0.661696034946082 0.00278089075223152
"THADA" "THADA" 0.630043042148688 0.00507089589195131
"THAP1" "THAP1" NA NA
"THAP10" "THAP10" 0.439067153955097 0.0683132055756654
"THAP11" "THAP11" 0.62956941543052 0.00511420816780338
"THAP12" "THAP12" 0.689605790822407 0.00154314028874451
"THAP3" "THAP3" 0.296984304161902 0.231392973327239
"THAP4" "THAP4" 0.371220147864052 0.129345681323823
"THAP5" "THAP5" NA NA
"THAP7" "THAP7" NA NA
"THAP8" "THAP8" 0.255540099286619 0.306093964943697
"THBS1" "THBS1" 0.48472309695081 0.04147788631804
"THBS3" "THBS3" 0.635545135598683 0.00458925444110185
"THBS4" "THBS4" NA NA
"THEGL" "THEGL" -0.540464258206528 0.0205768566217941
"THEM4" "THEM4" NA NA
"THEM6" "THEM6" 0.87579694217806 1.91499157967285e-06
"THEMIS" "THEMIS" 0.955234081234972 7.0448390302437e-10
"THEMIS2" "THEMIS2" NA NA
"THG1L" "THG1L" NA NA
"THNSL2" "THNSL2" NA NA
"THOC1" "THOC1" NA NA
"THOC2" "THOC2" NA NA
"THOC5" "THOC5" 0.314065128244863 0.204363358888819
"THOC6" "THOC6" 0.33760762939793 0.170640476733877
"THOP1" "THOP1" 0.142203497600386 0.573517324704269
"THRA" "THRA" 0.478916074912766 0.0443495632673805
"THRAP3" "THRAP3" 0.553458411075528 0.017184346172799
"THRB" "THRB" NA NA
"THSD1" "THSD1" NA NA
"THSD4" "THSD4" NA NA
"THSD7A" "THSD7A" NA NA
"THUMPD1" "THUMPD1" 0.758678575285835 0.000262360445676172
"THUMPD2" "THUMPD2" NA NA
"THUMPD3" "THUMPD3" 0.352534932672005 0.151329014941307
"THYN1" "THYN1" 0.386691745516797 0.112919560281971
"TIA1" "TIA1" 0.67792374337471 0.00198920521616059
"TIAM1" "TIAM1" -0.0313852796608893 0.901610889345231
"TIAM2" "TIAM2" NA NA
"TICAM1" "TICAM1" 0.884927926747986 1.07112188575629e-06
"TICAM2" "TICAM2" NA NA
"TICRR" "TICRR" NA NA
"TIE1" "TIE1" NA NA
"TIFA" "TIFA" 0.53545686540261 0.0220164330558505
"TIFAB" "TIFAB" 0.219145678990534 0.382282256711249
"TIGAR" "TIGAR" 0.0864396778458934 0.733070806440122
"TIGD1" "TIGD1" 0.717658882143362 0.000798615779626249
"TIGD2" "TIGD2" 0.141142536625182 0.57640986425187
"TIGD3" "TIGD3" -0.00959780914143098 0.969849302339863
"TIGD4" "TIGD4" 0.287472222497304 0.247393134178685
"TIGD7" "TIGD7" 0.580985219813727 0.0114554504641917
"TIGIT" "TIGIT" 0.808325449638428 4.92252197157132e-05
"TIMELESS" "TIMELESS" 0.386024034851006 0.113596173767896
"TIMM10" "TIMM10" 0.472551318043075 0.047668150874693
"TIMM13" "TIMM13" 0.18528160834503 0.461694529902547
"TIMM17A" "TIMM17A" -0.0846984452659261 0.738267573621565
"TIMM21" "TIMM21" 0.428875266882928 0.0757465407740494
"TIMM22" "TIMM22" 0.232372088754232 0.353467634431093
"TIMM23" "TIMM23" 0.666966674633898 0.00249954346473587
"TIMM44" "TIMM44" 0.519438543732411 0.0271577633794015
"TIMM50" "TIMM50" 0.428128699568846 0.0763135066121547
"TIMM8A" "TIMM8A" NA NA
"TIMM8B" "TIMM8B" NA NA
"TIMMDC1" "TIMMDC1" NA NA
"TIMP1" "TIMP1" 0.665573588135966 0.00257151945950122
"TIMP2" "TIMP2" 0.93210460545888 1.83241451430915e-08
"TIMP3" "TIMP3" NA NA
"TIMP4" "TIMP4" -0.182054313967524 0.469669567394623
"TINCR" "TINCR" NA NA
"TINF2" "TINF2" 0.401196289344558 0.0989202975743564
"TIPARP" "TIPARP" NA NA
"TIPIN" "TIPIN" 0.665110442276316 0.00259582300479331
"TIPRL" "TIPRL" 0.284937538525617 0.251771667249655
"TIRAP" "TIRAP" 0.297486877800059 0.230566519461876
"TJAP1" "TJAP1" 0.498947614780641 0.0350432387022568
"TJP1" "TJP1" NA NA
"TJP2" "TJP2" 0.762693773216295 0.00023260107208674
"TJP3" "TJP3" 0.505887217934991 0.0321975099776021
"TK1" "TK1" 0.078240191367522 0.757635317036068
"TK2" "TK2" 0.855192315635666 6.10921537562619e-06
"TKT" "TKT" 0.0797133387229853 0.753204916092926
"TLCD1" "TLCD1" 0.454053079573064 0.0583845130433378
"TLCD2" "TLCD2" NA NA
"TLCD3A" "TLCD3A" -0.0120907295561255 0.962022796494416
"TLCD3B" "TLCD3B" NA NA
"TLCD5" "TLCD5" NA NA
"TLDC2" "TLDC2" NA NA
"TLE1" "TLE1" 0.934202238258177 1.43517259013359e-08
"TLE2" "TLE2" 0.563122690513252 0.0149608501482579
"TLE3" "TLE3" 0.265615339041107 0.286742866004341
"TLE4" "TLE4" NA NA
"TLE5" "TLE5" 0.867938004179424 3.04878669343917e-06
"TLE6" "TLE6" 0.318299967636555 0.197997582452818
"TLE7" "TLE7" NA NA
"TLK1" "TLK1" 0.691374255105572 0.00148348612105206
"TLK2" "TLK2" 0.526592046196497 0.0247574876116488
"TLL2" "TLL2" 0.192376595356549 0.444404912962819
"TLN1" "TLN1" NA NA
"TLN2" "TLN2" NA NA
"TLNRD1" "TLNRD1" 0.674946802694589 0.00211846465492722
"TLR1" "TLR1" 0.881408532806483 1.34745261613469e-06
"TLR10" "TLR10" 0.738294882568468 0.000467699895628809
"TLR2" "TLR2" 0.961703458036775 2.06281392858267e-10
"TLR3" "TLR3" NA NA
"TLR4" "TLR4" 0.948182544357908 2.22013639861174e-09
"TLR5" "TLR5" -0.099378765619042 0.694812314968039
"TLR6" "TLR6" 0.46118664075756 0.054057413329079
"TLR7" "TLR7" NA NA
"TLR8" "TLR8" 0.779190912456032 0.000138307359273305
"TLR9" "TLR9" -0.0319712495599284 0.899782614226841
"TLX1" "TLX1" NA NA
"TM2D1" "TM2D1" NA NA
"TM2D3" "TM2D3" NA NA
"TM4SF1" "TM4SF1" NA NA
"TM4SF19" "TM4SF19" -0.0871542471244707 0.730941328407575
"TM4SF4" "TM4SF4" 0.00784983127845919 0.975338670778668
"TM6SF1" "TM6SF1" 0.760432894078247 0.000248985944702289
"TM6SF2" "TM6SF2" NA NA
"TM7SF2" "TM7SF2" 0.251268637357837 0.314527910753021
"TM7SF3" "TM7SF3" NA NA
"TM9SF1" "TM9SF1" 0.311425663790639 0.208398160053861
"TM9SF2" "TM9SF2" 0.161700057404819 0.521506959356482
"TM9SF3" "TM9SF3" NA NA
"TM9SF4" "TM9SF4" 0.350489878879859 0.153881575961916
"TMA16" "TMA16" NA NA
"TMA7" "TMA7" 0.385839474889684 0.113783701497974
"TMBIM1" "TMBIM1" 0.762674462180921 0.000232737070308977
"TMBIM4" "TMBIM4" NA NA
"TMBIM6" "TMBIM6" 0.56408228373254 0.0147531830603961
"TMC4" "TMC4" 0.368904278220675 0.131941054274711
"TMC5" "TMC5" NA NA
"TMC6" "TMC6" 0.809500690964903 4.70479692568036e-05
"TMC8" "TMC8" 0.917322982874579 8.44835926499448e-08
"TMCC1" "TMCC1" 0.254942729629124 0.307265246187496
"TMCC2" "TMCC2" 0.327387104928126 0.184783485246037
"TMCC3" "TMCC3" 0.913524410226992 1.19543471746232e-07
"TMCO1" "TMCO1" NA NA
"TMCO3" "TMCO3" 0.764733597373576 0.000218607845883885
"TMCO4" "TMCO4" 0.278904700454673 0.262388007365493
"TMCO6" "TMCO6" 0.610128743446661 0.00716986935297614
"TMED1" "TMED1" 0.199254675912184 0.427968073055123
"TMED10" "TMED10" -0.028655522351327 0.910134031941676
"TMED2" "TMED2" 0.226105144131898 0.366962356469147
"TMED3" "TMED3" NA NA
"TMED4" "TMED4" 0.56155323001097 0.0153054937313904
"TMED5" "TMED5" 0.101164642150877 0.689584158515096
"TMED7" "TMED7" 0.53905628373205 0.0209739353967081
"TMED8" "TMED8" 0.576705158242669 0.012228438971889
"TMED9" "TMED9" 0.279955547893851 0.260519017303551
"TMEFF1" "TMEFF1" 0.220382371753685 0.379534408132649
"TMEFF2" "TMEFF2" NA NA
"TMEM101" "TMEM101" 0.488045352909788 0.0399001016343119
"TMEM102" "TMEM102" 0.0764623304468532 0.762991700409291
"TMEM106A" "TMEM106A" NA NA
"TMEM106B" "TMEM106B" 0.814767244518914 3.82683824601033e-05
"TMEM106C" "TMEM106C" 0.715315983488347 0.000846203621987023
"TMEM107" "TMEM107" 0.622943324466759 0.0057523820807261
"TMEM108" "TMEM108" NA NA
"TMEM109" "TMEM109" 0.254787083411413 0.307570865723354
"TMEM11" "TMEM11" 0.611817207683156 0.00696840707738608
"TMEM114" "TMEM114" NA NA
"TMEM115" "TMEM115" 0.287098260702072 0.248036087779822
"TMEM116" "TMEM116" 0.648125053154851 0.00362700202168421
"TMEM117" "TMEM117" NA NA
"TMEM120A" "TMEM120A" NA NA
"TMEM120B" "TMEM120B" 0.852715373184525 6.93990273692611e-06
"TMEM121" "TMEM121" 0.234629154391932 0.348677798635471
"TMEM121B" "TMEM121B" 0.774227389262231 0.000162444775743762
"TMEM123" "TMEM123" 0.398727461160576 0.1012099903063
"TMEM126A" "TMEM126A" -0.119908437433608 0.635555254992488
"TMEM127" "TMEM127" 0.71101580027137 0.000939706699730109
"TMEM128" "TMEM128" NA NA
"TMEM129" "TMEM129" 0.317369998000689 0.199384149215686
"TMEM130" "TMEM130" NA NA
"TMEM131" "TMEM131" -0.216540530102651 0.38810659995148
"TMEM131L" "TMEM131L" 0.609463354546736 0.0072505432206017
"TMEM132A" "TMEM132A" NA NA
"TMEM132B" "TMEM132B" NA NA
"TMEM132E" "TMEM132E" NA NA
"TMEM134" "TMEM134" 0.665502260591549 0.00257525012008146
"TMEM135" "TMEM135" 0.313364354365509 0.205429554161242
"TMEM140" "TMEM140" 0.278834423155036 0.262513296731188
"TMEM141" "TMEM141" 0.255834339083996 0.305518023062873
"TMEM143" "TMEM143" 0.773026447264841 0.000168791730199168
"TMEM144" "TMEM144" 0.92037904742158 6.31224632303101e-08
"TMEM145" "TMEM145" -0.197490423693638 0.432153404759613
"TMEM147" "TMEM147" 0.461961142129553 0.0536025620334257
"TMEM14A" "TMEM14A" 0.573396633695832 0.012854034953257
"TMEM14B" "TMEM14B" 0.757572582272722 0.000271099429231615
"TMEM14C" "TMEM14C" 0.261568551131731 0.29442366203291
"TMEM150A" "TMEM150A" 0.258900993842059 0.299554044121716
"TMEM150B" "TMEM150B" 0.837713443018298 1.43456590714831e-05
"TMEM150C" "TMEM150C" NA NA
"TMEM151A" "TMEM151A" 0.0997569619152108 0.69370404130357
"TMEM151B" "TMEM151B" 0.0983416796719568 0.697854428358435
"TMEM154" "TMEM154" 0.874215835427158 2.10797366194325e-06
"TMEM156" "TMEM156" 0.209704438091684 0.403619882205354
"TMEM158" "TMEM158" -0.125918425048568 0.618580412459631
"TMEM160" "TMEM160" 0.301932022194893 0.223339199482875
"TMEM161A" "TMEM161A" 0.695724295415923 0.00134483774183558
"TMEM161B" "TMEM161B" 0.286811957433065 0.248529042242822
"TMEM163" "TMEM163" 0.601789884149277 0.00823504307439231
"TMEM164" "TMEM164" NA NA
"TMEM165" "TMEM165" NA NA
"TMEM167A" "TMEM167A" NA NA
"TMEM167B" "TMEM167B" -0.0119549270686478 0.962449068538403
"TMEM168" "TMEM168" NA NA
"TMEM17" "TMEM17" 0.297012839295517 0.231345998148004
"TMEM170A" "TMEM170A" 0.345594298579483 0.160111580702057
"TMEM170B" "TMEM170B" NA NA
"TMEM171" "TMEM171" NA NA
"TMEM176A" "TMEM176A" 0.914023271348648 1.14320367869342e-07
"TMEM176B" "TMEM176B" 0.897465901846896 4.43358041678197e-07
"TMEM177" "TMEM177" 0.461074291334121 0.0541236346507852
"TMEM179B" "TMEM179B" 0.124792775468849 0.621746118775156
"TMEM18" "TMEM18" 0.288242749236473 0.246071688338039
"TMEM181" "TMEM181" 0.650477835564758 0.00346687771550907
"TMEM183A" "TMEM183A" 0.747653877258514 0.000361039756450694
"TMEM184A" "TMEM184A" 0.047540656928894 0.851407543108519
"TMEM184B" "TMEM184B" 0.398435939844668 0.101482850577152
