"gene" "PcorAgg" "PcorAgg_pvalue" "PcorAvg" "PcorAvg_pvalue" "PcorAvg_m" "PcorAvg_m_pvalue" "PcorAvg_m_log" "PcorAvg_m_log_pvalue" "PcorMed_m" "PcorMed_m_pvalue" "PcorMed_m_log" "PcorMed_m_log_pvalue"
"2429" "COX7A2L" 0.971914957324683 4.07343746740411e-12 -0.00803169063712914 0.973967346180852 0.655199501215026 0.00316298213540794 0.204574682743603 0.400840482841724 0.180020574955774 0.460832138329689 0.14165786931099 0.562938231145914
"2435" "CPAMD8" 0.890100746574719 3.33927142056839e-07 0.708303831924599 0.000689160139732708 0.796866163208645 7.53524375828743e-05 0.750168768043515 0.000216262852731536 NA NA NA NA
"2437" "CPE" 0.380720126812702 0.107813387462824 0.423138406369481 0.071059874739426 0.389072329182779 0.110530551736984 0.46665854722754 0.0439918718059933 NA NA NA NA
"2439" "CPEB2" 0.831958822892711 1.00314744474504e-05 0.414678832696794 0.077511409741078 0.725780679578687 0.00065056716135998 0.452403536126418 0.0517956175109043 NA NA NA NA
"2441" "CPEB4" 0.648450283147441 0.00267285003068389 0.186089504649813 0.445596135643593 0.797675733482529 7.31837897234299e-05 0.289973843597789 0.228495055778652 NA NA NA NA
"2446" "CPLX2" 0.369603293009398 0.119366985495239 -0.390797824681569 0.0980548901124395 0.732192472571113 0.000550577465025156 -0.173262715413206 0.478103698545223 NA NA NA NA
"2448" "CPM" 0.8973818835214 1.91291974894193e-07 0.788213993642859 6.11404509336526e-05 0.47492618312803 0.0464086010117389 0.762041528027134 0.00014943760153063 NA NA NA NA
"2450" "CPNE4" 0.453241958610305 0.0513094342747901 0.0943889366154809 0.700711529770237 0.710939669929305 0.000941436540069579 0.30077104636219 0.210844505440454 NA NA NA NA
"2451" "CPNE5" 0.377179085190107 0.111402453942119 0.788082956239861 6.14331631304308e-05 0.147417989988849 0.559392048845075 0.773673121031289 0.000101902259564957 NA NA NA NA
"2454" "CPNE9" 0.441864920371913 0.0582093919093942 -0.164321013992401 0.50144043316359 0.136716797113196 0.58854233653912 -0.0492683778770862 0.841248160832145 NA NA NA NA
"2462" "CPT1C" 0.464123356263819 0.0453092835797445 -0.0621561110980176 0.800436052656504 0.48138421310013 0.0431111112804691 -0.0303859859765023 0.901722744733813 NA NA NA NA
"2467" "CR1L" 0.64765181264205 0.00271639323811699 0.282775074270146 0.240778656478812 0.231408149278993 0.355524640397868 0.623238684437421 0.00436079674027568 NA NA NA NA
"2469" "CRABP2" 0.0649938342403386 0.791512087585895 -0.301055005464406 0.210392770845796 0.137983493184451 0.585059028432781 -0.0284991763972486 0.907799669172813 NA NA NA NA
"2481" "CREB3L2" 0.879715369410677 6.93578809613165e-07 0.0268069557050675 0.913254057109712 0.328847694380123 0.182715935080987 0.520343498007131 0.0223750684271263 0.117647058823529 0.631462788209228 0.143257012746565 0.558493082792017
"2482" "CREB3L3" 0.496943017191167 0.0304212683504845 0.0168137855744603 0.94553216280115 0.324980175319114 0.188224600461021 0.0547921550379724 0.823702087487669 NA NA NA NA
"2484" "CREB5" 0.982799242057286 6.54768475363279e-14 0.916077323897587 3.69487455728529e-08 0.924163344440666 4.32792274924206e-08 0.928148594129074 1.02920011247021e-08 NA NA NA NA
"2487" "CREBRF" 0.967730404805669 1.3076542262684e-11 0.595136022495128 0.00718639949338849 0.934162584138684 1.44192382082392e-08 0.760240024989599 0.000158267842746716 -0.0609393686772609 0.804269748309142 -0.129347483537624 0.597664655655591
"2488" "CREBZF" 0.913911988434455 4.55373941796407e-08 0.428586599145768 0.0671220700323613 0.787024487205151 0.000106402652467173 0.485956351989953 0.0349020316059326 NA NA NA NA
"2492" "CREM" 0.953645633257722 2.70804014179265e-10 0.369408413930908 0.119577065091987 0.536267846454515 0.0217780782964239 0.0415510005167647 0.865880862713983 0.277746029931765 0.249605802384503 -0.3913973000211 0.0974953351504175
"2505" "CRLS1" 0.945679032958404 1.01450142334468e-09 0.327846231847195 0.170605985509657 0.224232857928562 0.371049420207677 0.625449743493284 0.00418443318464821 NA NA NA NA
"2507" "CROT" 0.934870844581744 4.57058839885569e-09 0.334545773699115 0.161519596394023 0.509550497093723 0.0307691486310782 0.460409645422176 0.047293339123827 NA NA NA NA
"2519" "CRYBG1" 0.990773341549947 3.3767173512797e-16 0.704428604443855 0.000759672110872025 0.57854393276639 0.0118914080081614 0.657577050491846 0.00221485999471386 NA NA NA NA
"2524" "CRYM" -0.0515959677561351 0.833845436270357 0.41543154340708 0.0769204308692464 0.478371977197676 0.0446261820473626 0.413537655989108 0.0784137813762431 NA NA NA NA
"2529" "CSDE1" 0.97218901445387 3.75116402146854e-12 0.110101960563544 0.653640648279992 0.550736681420666 0.0178554539410445 0.735764101820869 0.000329962928428771 0.350823207722812 0.140840298686566 0.332252884414101 0.164591166529737
"2533" "CSF2RA" 0.981092522400336 1.45483291291636e-13 0.878516492050799 7.51395116606464e-07 0.798380299987906 7.13397909576763e-05 0.929147592874487 9.16883463960682e-09 NA NA NA NA
"2534" "CSF2RB" 0.957835419647969 1.2278910758075e-10 0.532523530658285 0.018910946167549 0.320637014584368 0.194541234722203 0.56941366677103 0.0109354705037336 NA NA NA NA
"2535" "CSF3R" 0.927360448461323 1.12612874222226e-08 0.718137879956102 0.000534497308679338 0.665708974537715 0.00256445054688707 0.878337497112224 7.60376845580229e-07 NA NA NA NA
"2536" "CSGALNACT1" 0.50136945621642 0.0287483366558358 0.161265699897845 0.50953791059416 0.161021014544452 0.523280790277414 0.457385706212822 0.0489573036393984 NA NA NA NA
"2544" "CSNK1G3" 0.915318763410683 3.97806027549356e-08 0.0747553872265976 0.761009692315516 0.726633228292158 0.000636456428930275 0.712421520225357 0.00062035526276423 0.308606699924184 0.198612185385722 0.381344748769844 0.107189024442488
"2545" "CSNK2A1" 0.976134585154406 1.03555889572852e-12 0.037478300331224 0.878929637169685 0.267005130138233 0.284133493239226 0.285808470496539 0.235552181646289 NA NA NA NA
"2555" "CST3" 0.744378986822528 0.000257127249076583 0.63063154543046 0.00379399017287224 0.653908324612401 0.00324382441659306 0.846608051553911 4.86977433532062e-06 NA NA NA NA
"2556" "CST6" NA NA NA NA NA NA NA NA NA NA NA NA
"2561" "CSTF2T" 0.857701860599127 2.67665578885436e-06 0.261993016702775 0.278568799786677 -0.177463946418864 0.481130132095485 0.306367267847197 0.202058935503711 NA NA NA NA
"2568" "CTDP1" 0.926851481714072 1.19288502189915e-08 0.27897765811643 0.247425278623241 0.625984609973104 0.00545188982141731 -0.0584683667270909 0.812068440469022 NA NA NA NA
"2570" "CTDSP2" 0.966368928051383 1.84940791608878e-11 0.0768232332442351 0.754589689589585 0.649499851936245 0.00353271830531621 0.589883812974318 0.00785119346108021 NA NA NA NA
"2571" "CTDSPL" 0.493372080214609 0.0318253735711255 0.105817501194475 0.666360631491753 -0.044446135173623 0.860987687071228 0.145736103318541 0.551632759856408 NA NA NA NA
"2573" "CTH" 0.81501420647221 2.13494848154298e-05 0.423776380045591 0.070590084907834 0.54455570552986 0.0194564210965319 0.744333429390745 0.000257473084084594 NA NA NA NA
"2575" "CTIF" 0.851558196021979 3.75063972954541e-06 0.792112432913603 5.29613521129688e-05 0.643040664869258 0.00399376346561939 0.861633799701856 2.13911858175719e-06 NA NA NA NA
"2576" "CTLA4" 0.892561015665013 2.77859778041045e-07 0.755847316160403 0.000181681413673261 -0.0857504646368094 0.73512647984572 0.788368215226055 6.07974803034384e-05 NA NA NA NA
"2588" "CTSB" 0.761114202263995 0.000153929049580718 0.844195182684648 5.51277123284396e-06 0.870639575864822 2.60718273235567e-06 0.787945014721208 6.17425933292099e-05 0.449088713139072 0.0537521390328376 0.294842841643859 0.220421012969851
"2598" "CTSW" 0.640330295502875 0.00314374883874439 0.600384164714093 0.00656861788323011 0.688509564068563 0.00158110629646585 0.695204855642686 0.000952257136203071 NA NA NA NA
"2601" "CTTNBP2" 0.776415351058274 9.28077867187097e-05 0.791453264714801 5.42744539478571e-05 0.744958757360884 0.000389410174869255 0.889764080316414 3.42317512792082e-07 NA NA NA NA
"2604" "CTXN1" NA NA NA NA NA NA NA NA NA NA NA NA
"2609" "CUL2" 0.971260813837722 4.94300685298275e-12 0.380457131298394 0.108077054517465 0.749256834571277 0.000345005491551556 0.598367816486921 0.00680063202912656 NA NA NA NA
"2615" "CUL9" 0.912473038444783 5.21658686883499e-08 0.128044307147173 0.601391872294749 0.238721265328969 0.340089248434748 0.416931306933276 0.0757528644821182 NA NA NA NA
"2625" "CXCL1" 0.896722755316171 2.01524956758212e-07 0.771595655661128 0.000109288917390135 0.959201702161424 3.39534541104465e-10 0.80893745618347 2.74858151536395e-05 NA NA NA NA
"2635" "CXCR3" 0.926950451864361 1.17963947415273e-08 0.572121707043582 0.0104789240513642 0.519770343198319 0.0270425769891521 0.648170482722927 0.00268804218080415 NA NA NA NA
"2641" "CXorf65" 0.816053326515991 2.04282336965317e-05 0.334822611314734 0.161151421378041 0.863582765378643 3.89612329237168e-06 0.307355605139076 0.200532920416002 NA NA NA NA
"2649" "CYB5B" 0.966989001546364 1.58216394074754e-11 -0.047999367500053 0.845289571706365 0.482951883460098 0.0423382892036243 0.0680353115159971 0.781974880122086 NA NA NA NA
"2653" "CYB5R3" 0.961384524551508 5.88620060633005e-11 0.168320163819743 0.490935966526238 0.223663079692133 0.372298243513435 0.78000303564642 8.19632337944808e-05 NA NA NA NA
"2660" "CYC1" 0.942725457156249 1.57506077856981e-09 0.388667800341727 0.100061916055191 0.365212927420618 0.136152796847649 0.623356897268805 0.00435121556231869 0.102062072615966 0.677582289893918 0.0903889920365778 0.71287085935419
"2663" "CYFIP2" 0.917693190491403 3.14968943566101e-08 0.584877334747582 0.00853056142793078 0.66803005025995 0.00244572588060061 0.843475031632716 5.71836573108486e-06 0.430348947309293 0.0658838884371422 0.448190435025954 0.0542918515267102
"2670" "CYP24A1" 0.104961483731242 0.668912650533459 -0.171524413055276 0.482597728414632 -0.182414582654118 0.468775907953793 -0.16439852359452 0.50123581885462 NA NA NA NA
"2674" "CYP2D6" 0.319053472067933 0.183050415257075 -0.0551079872655502 0.822701193984285 0.797019223879295 7.49382925358951e-05 -0.0256511086656091 0.916981748105724 NA NA NA NA
"2677" "CYP2S1" 0.618388217006056 0.0047691481668278 0.734626599612161 0.000340772277432215 0.724427804081659 0.000673495475908295 0.758000301913672 0.000169862264219998 NA NA NA NA
"2683" "CYP4F22" 0.508594242579611 0.0261731126673335 0.00585403338348766 0.981024226211822 0.0904687197039549 0.721088588807123 -0.0398889602214169 0.871202153669949 NA NA NA NA
"2687" "CYP7B1" 0.607116315808677 0.00584024556400289 0.773590478209986 0.000102187741323542 0.544729503717295 0.0194099131984558 0.817757385426744 1.89914707547234e-05 NA NA NA NA
"2689" "CYS1" 0.0167862482521856 0.945621243531195 0.0164031853544926 0.946860480748493 -0.0730725181177739 0.773232866091243 0.0732870264517648 0.765577606792913 NA NA NA NA
"2691" "CYSLTR2" 0.829512455423266 1.12431418503076e-05 0.782997075239784 7.37608692870957e-05 -0.0500164011346804 0.84375720049984 0.795886426864425 4.5955118521946e-05 NA NA NA NA
"2693" "CYTH1" 0.905530293946422 9.74217588176605e-08 0.225455511607682 0.353382892373943 0.620287433023353 0.00602566804901936 0.35710224268975 0.133381530830789 0.43714340975514 0.0612697213803659 0.542537705472481 0.0163940733721527
"2707" "DACT3" 0.564980795364636 0.011717296140364 0.342037882704215 0.151757856677289 0.912080494274612 1.35842731796201e-07 0.366333837087598 0.122926341641169 NA NA NA NA
"2711" "DAGLB" 0.766865428515579 0.000127830615433664 0.217114064576502 0.371938850490358 0.790425152371895 9.46354850276289e-05 0.287375268069899 0.232881414996489 NA NA NA NA
"2721" "DAZAP1" 0.974310243610026 1.92491846470645e-12 0.470392243205869 0.0421053441423264 0.437607267257896 0.0693433392138093 -0.229024784834751 0.345608507745882 NA NA NA NA
"2727" "DBN1" 0.496132332429331 0.0307357128665715 0.302723038815376 0.207752036396108 -0.156897987020785 0.534110778235567 0.256070165100834 0.289973505742533 NA NA NA NA
"2730" "DBP" 0.866700053351007 1.58618582241641e-06 -0.0664513651911793 0.786938058841556 0.80551744077292 5.4777261777396e-05 0.747320287666879 0.000235617581698556 NA NA NA NA
"2758" "DCSTAMP" 0.941502790538429 1.87692488796518e-09 0.652417124269057 0.00246500159630802 0.763325608261835 0.000228188181846767 0.693229029240112 0.000998433664321134 NA NA NA NA
"2769" "DCUN1D4" 0.922038878645963 2.01639914358259e-08 0.00982445570928881 0.968159108586694 0.800598734846284 6.5789188813376e-05 0.676526601158769 0.00146931293157733 NA NA NA NA
"2770" "DCUN1D5" 0.824485641522839 1.41342465851672e-05 0.0651565090383427 0.791001254601626 0.866204306275424 3.36484060607095e-06 0.634836090383045 0.00349969413349382 NA NA NA NA
"2773" "DDAH1" 0.598351515137107 0.00680253461299704 0.362383708614323 0.127326338852037 0.537226940800705 0.0214988086798635 0.253200622811503 0.295600042497298 NA NA NA NA
"2776" "DDB2" 0.901685237793357 1.34925319786967e-07 0.199769712653831 0.412230860614034 0.657320040959734 0.0030338028478202 0.602098222347685 0.00637650004860666 NA NA NA NA
"2777" "DDHD1" 0.954582711090783 2.28379288652552e-10 0.460974254247207 0.0469874979271004 0.505825776644364 0.0322218957024044 0.71947840614442 0.000515885186576356 0.391788317366384 0.0971316073847716 0.386412647600658 0.102219080356726
"2781" "DDIT4" 0.855541366119559 3.01907145601021e-06 0.1026371145383 0.675859706437365 0.390388657104194 0.10922513527063 0.590873867848709 0.00772220065448351 NA NA NA NA
"2783" "DDN" -0.0855032000434939 0.72781323834962 -0.0551615879903088 0.8225313556666 0.726269121007403 0.00064245120456776 0.10844771735315 0.658541277593079 NA NA NA NA
"2801" "DDX39A" 0.954165954601577 2.46466053323735e-10 0.49451473153516 0.0313707039003899 0.54295857087968 0.0198879295075612 -0.0119322203326196 0.961332312381219 NA NA NA NA
"2804" "DDX3Y" 0.968224982043545 1.14870293777062e-11 0.641412188401899 0.00307731256328504 0.778612479300001 0.000140953647079472 0.745691301786846 0.000247333041089895 0.573944043183551 0.0101804483689722 0.637162722699006 0.00334510896145494
"2813" "DDX55" 0.939069841826164 2.63170834929195e-09 -0.00873150879774411 0.971699896012261 0.596491175580664 0.00897567690312862 0.478212215860793 0.0383559071281263 NA NA NA NA
"2833" "DENND1A" 0.501460974236163 0.0287145234082652 -0.0106905756943852 0.965353567504663 0.599010466031615 0.00861713448820352 0.282146209353256 0.241871384775841 0.462068853389115 0.0463988721628971 0.418343683265932 0.0746653812755057
"2836" "DENND2A" 0.875791571148571 8.98613411386801e-07 0.209032172049941 0.390429309339763 0.245773562798599 0.325578341743324 0.123900678737655 0.61330580600547 NA NA NA NA
"2839" "DENND3" 0.668523755554856 0.00175340831523295 0.799616376765096 3.9827043491809e-05 0.799920735237752 6.74451881851431e-05 0.818215291379297 1.86205580930466e-05 0.0808452083454443 0.742147103681189 0.0606288476390212 0.805248822923866
"2840" "DENND4A" 0.907592777450996 8.13383540028539e-08 6.40282239193979e-05 0.9997924355575 0.435675479704495 0.0707240837225456 0.327574224893282 0.170982091337138 NA NA -0.166049781422263 0.496886301564256
"2841" "DENND4B" 0.962740939262238 4.36357566141005e-11 0.542055348320386 0.0165088335699059 0.872948251757055 2.27455652689477e-06 0.387253756166184 0.101410626363044 NA NA NA NA
"2854" "DERL2" 0.890282514701964 3.29472006451737e-07 -0.401668602320002 0.0882644985810654 0.184657576088411 0.463231242690674 0.0840561813894348 0.732257085134452 NA NA NA NA
"2857" "DESI1" 0.889511916513078 3.48721561380504e-07 -0.371221110158518 0.11763310877341 -0.15183461782789 0.547548787592176 -0.0653077426786187 0.790526422402865 NA NA NA NA
"2864" "DGAT2" 0.676885604681139 0.00145752902619756 0.527959455116045 0.0201552492116929 0.709763954295326 0.000968489992820238 0.509456496551776 0.0258782738745788 NA NA NA NA
"2867" "DGCR8" 0.892269101814175 2.84051350927893e-07 -0.381944599184407 0.106591874827222 -0.0468078503592957 0.85367445634169 0.253660239609926 0.294694401075359 NA NA NA NA
"2868" "DGKD" 0.873707532686692 1.02753153223069e-06 0.150209769027831 0.539349068551368 0.292017202184507 0.239663147652833 0.524445653246569 0.0211566637583568 0.261968415997792 0.278615587548694 0.265438369557651 0.272064103316321
"2880" "DHH" 0.411396196767186 0.0801280282324868 0.237049432218155 0.328495296183071 0.199138064759899 0.428244050158379 0.0916792622970441 0.708941188845406 NA NA NA NA
"2882" "DHPS" 0.940161900781375 2.26519937415945e-09 0.409994486645356 0.0812649722065509 0.652427261211229 0.00333863447647229 0.396511085122008 0.0928159337983973 NA NA NA NA
"2885" "DHRS12" 0.899771753613569 1.57885781771062e-07 0.304979766663241 0.204214209594408 0.0384163900299641 0.879706815298634 0.395378136375844 0.0938382364292297 NA NA NA NA
"2888" "DHRS4" 0.730996903200692 0.000377291882430442 -0.395985968755114 0.09328875198429 0.640536311946189 0.00418524696090714 -0.0865504235736976 0.724602346706885 NA NA NA NA
"2906" "DHX58" 0.896412434477507 2.06505612575145e-07 -0.283035295218976 0.240327416743099 0.810989889656985 4.44072815109532e-05 0.326554039443946 0.172397730993555 NA NA NA NA
"2913" "DICER1" 0.892553620614979 2.7801516577704e-07 0.185866136012624 0.446152231596052 0.680599217512836 0.00187866082191512 0.309529378054695 0.197203502960463 -0.243544093523526 0.315017854938061 -0.345599463218525 0.147263565397464
"2914" "DIDO1" 0.94298188947335 1.5174526286036e-09 0.333675673573638 0.162680523909719 0.503367786069428 0.0332092154925369 0.400938460731493 0.0888987050939684 NA NA NA NA
"2916" "DIP2A" 0.623300595160484 0.00435577670178579 0.385387446431857 0.103210764408208 0.672887325495057 0.00221188196075664 0.320746731811304 0.18060777900096 NA NA -0.259171830556025 0.283966027674652
"2918" "DIP2C" 0.883205850491164 5.46683890740542e-07 0.63108562744526 0.00376125726566166 0.579804055432224 0.0116647545453281 0.776845451423548 9.14463033441945e-05 NA NA NA NA
