"gene" "num_prom" "active_prom_num" "active_prom_perc" "num_ex" "active_ex_num" "active_ex_perc" "num_enh" "active_enh_num" "active_enh_perc" "expr_num" "expr_perc"
"CYHR1" "CYHR1" 2 8298 0.776166869329342 0 0 0 16 8307 0.777008698905622 843 0.0788513703114769
"CYLD" "CYLD" 1 7852 0.734449536993733 0 0 0 1 1600 0.149658591338509 3738 0.349639884014592
"CYP11A1" "CYP11A1" 1 433 0.040501356280984 0 0 0 0 0 0 4 0.000374146478346273
"CYP1B1" "CYP1B1" 1 600 0.0561219717519409 0 0 0 28 3574 0.334299878402395 418 0.0390983069871855
"CYP20A1" "CYP20A1" 1 6735 0.629969132915536 0 0 0 0 0 0 1750 0.163689084276494
"CYP24A1" "CYP24A1" 1 205 0.0191750070152465 1 90 0.00841829576279113 4 2175 0.203442147600786 5 0.000467683097932841
"CYP27A1" "CYP27A1" 1 397 0.0371340379758676 0 0 0 13 2414 0.225797399681975 620 0.0579927041436722
"CYP27B1" "CYP27B1" 1 628 0.0587409971003648 0 0 0 1 1667 0.155925544850809 6 0.000561219717519409
"CYP27C1" "CYP27C1" 1 163 0.0152464689926106 0 0 0 0 0 0 4 0.000374146478346273
"CYP2D6" "CYP2D6" 1 115 0.0107567112524553 2 274 0.0256290337667197 0 0 0 49 0.00458329435974184
"CYP2J2" "CYP2J2" 1 182 0.0170236647647554 0 0 0 0 0 0 6 0.000561219717519409
"CYP2R1" "CYP2R1" 2 4914 0.459638948648396 0 0 0 3 4987 0.466467121878215 466 0.0435880647273408
"CYP2S1" "CYP2S1" 1 614 0.0574314844261528 1 318 0.0297446450285287 4 2545 0.238050696847816 146 0.0136563464596389
"CYP2U1" "CYP2U1" 1 4033 0.377233186792629 0 0 0 22 4041 0.377981479749322 132 0.012346833785427
"CYP39A1" "CYP39A1" 1 1921 0.179683846225797 0 0 0 0 0 0 4 0.000374146478346273
"CYP46A1" "CYP46A1" 1 7083 0.662519876531662 0 0 0 9 2962 0.277055467215415 61 0.00570573379478066
"CYP4F11" "CYP4F11" 1 112 0.0104761013936956 0 0 0 0 0 0 2 0.000187073239173136
"CYP4F12" "CYP4F12" 1 153 0.0143111027967449 0 0 0 0 0 0 14 0.00130951267421195
"CYP4F22" "CYP4F22" 1 423 0.0395659900851183 1 93 0.00869890562155084 2 5149 0.481620054251239 56 0.00523805069684782
"CYP4F3" "CYP4F3" 1 162 0.015152932373024 0 0 0 6 2753 0.257506313721822 10 0.000935366195865681
"CYP4V2" "CYP4V2" 1 5151 0.481807127490412 0 0 0 2 2493 0.233186792629314 701 0.0655691703301843
"CYP51A1" "CYP51A1" 1 5491 0.513609578149846 0 0 0 0 0 0 769 0.0719296604620709
"CYP7B1" "CYP7B1" 1 358 0.0334861098119914 1 61 0.00570573379478066 0 0 0 36 0.00336731830511645
"CYREN" "CYREN" 1 4316 0.403704050135628 0 0 0 0 0 0 877 0.0820316153774203
"CYRIA" "CYRIA" 1 2033 0.190159947619493 0 0 0 28 3836 0.358806472734075 0 0
"CYRIB" "CYRIB" 2 7121 0.666074268075952 0 0 0 14 6871 0.64269011317931 0 0
"CYS1" "CYS1" 1 1072 0.100271256196801 1 170 0.0159012253297166 2 2022 0.189131044804041 4 0.000374146478346273
"CYSLTR1" "CYSLTR1" 1 253 0.0236647647554017 0 0 0 0 0 0 618 0.0578056309044991
"CYSLTR2" "CYSLTR2" 1 2896 0.270882050322701 1 111 0.0103825647741091 16 3296 0.308296698157329 489 0.0457394069778318
"CYSTM1" "CYSTM1" 1 5957 0.557197642877186 0 0 0 0 0 0 1637 0.153119446263212
"CYTH1" "CYTH1" 1 6998 0.654569263866804 1 240 0.0224487887007764 4 3969 0.371246843139089 6506 0.608549247030212
"CYTH2" "CYTH2" 1 7901 0.739032831353475 0 0 0 11 9784 0.915162286034983 814 0.0761388083434665
"CYTH3" "CYTH3" 1 3953 0.369750257225704 0 0 0 3 5173 0.483864933121317 933 0.0872696660742681
"CYTH4" "CYTH4" 1 1777 0.166214573005332 0 0 0 21 6749 0.631278645589748 2054 0.192124216630811
"CYTIP" "CYTIP" 1 1794 0.167804695538303 0 0 0 7 5409 0.505939575343747 5236 0.489757740155271
"CYYR1" "CYYR1" 1 91 0.0085118323823777 0 0 0 0 0 0 16 0.00149658591338509
"CZIB" "CZIB" 1 5106 0.477597979609017 0 0 0 2 1070 0.100084182957628 738 0.0690300252548873
"D2HGDH" "D2HGDH" 1 6274 0.586848751286129 0 0 0 6 5826 0.544944345711346 863 0.0807221027032083
"DAAM1" "DAAM1" 1 5929 0.554578617528762 0 0 0 0 0 0 1327 0.124123094191376
"DAB2" "DAB2" 1 752 0.0703395379290992 0 0 0 11 2961 0.276961930595828 124 0.0115985408287345
"DAB2IP" "DAB2IP" 1 114 0.0106631746328688 0 0 0 0 0 0 15 0.00140304929379852
"DACH1" "DACH1" 2 734 0.068655878776541 0 0 0 2 413 0.0386306238892526 585 0.0547189224581424
"DACH2" "DACH2" 1 180 0.0168365915255823 0 0 0 0 0 0 16 0.00149658591338509
"DACT1" "DACT1" 1 831 0.0777289308764381 0 0 0 3 2532 0.236834720793191 30 0.00280609858759704
"DACT3" "DACT3" 1 7303 0.683097932840707 1 731 0.0683752689177813 6 7637 0.714339163782621 32 0.00299317182677018
"DAD1" "DAD1" 1 7074 0.661678046955383 0 0 0 8 6973 0.65223084837714 3050 0.285286689739033
"DAG1" "DAG1" 1 7610 0.711813675053784 0 0 0 5 6092 0.569825086521373 367 0.0343279393882705
"DAGLA" "DAGLA" 1 3509 0.328219998129268 0 0 0 1 3607 0.337386586848751 83 0.00776353942568516
"DAGLB" "DAGLB" 1 4932 0.461322607800954 1 160 0.0149658591338509 3 5173 0.483864933121317 984 0.092040033673183
"DALRD3" "DALRD3" 2 7794 0.729024413057712 0 0 0 4 4205 0.393321485361519 997 0.0932560097278084
"DAP" "DAP" 1 6519 0.609765223084838 0 0 0 0 0 0 1565 0.146384809652979
"DAPK1" "DAPK1" 1 675 0.0631372182209335 0 0 0 25 2980 0.278739126367973 1158 0.108315405481246
"DAPK2" "DAPK2" 1 2055 0.192217753250398 0 0 0 8 6078 0.568515573847161 134 0.0125339070246001
"DAPK3" "DAPK3" 1 5003 0.4679637077916 0 0 0 5 7564 0.707510990552801 416 0.0389112337480123
"DAPP1" "DAPP1" 1 2303 0.215414834907866 0 0 0 2 1756 0.164250303994014 1434 0.134131512487139
"DARS1" "DARS1" 1 3476 0.325133289682911 0 0 0 4 6723 0.628846693480498 0 0
"DARS2" "DARS2" 1 5411 0.50612664858292 0 0 0 0 0 0 262 0.0245065943316809
"DAW1" "DAW1" 1 421 0.0393789168459452 0 0 0 4 1217 0.113834066036853 6 0.000561219717519409
"DAXX" "DAXX" 1 6556 0.613226078009541 0 0 0 15 9143 0.855205312879992 830 0.0776353942568516
"DAZAP1" "DAZAP1" 1 8154 0.762697596108877 2 2100 0.196426901131793 12 9764 0.913291553643251 1482 0.138621270227294
"DAZAP2" "DAZAP2" 1 6025 0.563558133009073 0 0 0 3 5156 0.482274810588345 4000 0.374146478346273
"DAZL" "DAZL" 1 47 0.0043962211205687 0 0 0 0 0 0 7 0.000654756337105977
"DBF4B" "DBF4B" 1 1895 0.177251894116547 0 0 0 5 6745 0.630904499111402 146 0.0136563464596389
"DBH" "DBH" 1 394 0.0368534281171078 0 0 0 10 5033 0.470769806379197 18 0.00168365915255823
"DBI" "DBI" 1 5002 0.467870171172014 0 0 0 0 0 0 1858 0.173791039191844
"DBN1" "DBN1" 3 2770 0.259096436254794 1 1141 0.106725282948274 23 9789 0.915629969132915 165 0.0154335422317837
"DBNDD2" "DBNDD2" 1 1769 0.165466280048639 0 0 0 3 4273 0.399681975493406 159 0.0148723225142643
"DBNL" "DBNL" 1 3738 0.349639884014592 0 0 0 0 0 0 2347 0.219530446169675
"DBP" "DBP" 2 8316 0.777850528481901 1 3206 0.299878402394537 24 9953 0.930969974745113 777 0.0726779534187634
"DBR1" "DBR1" 1 2378 0.222430081376859 0 0 0 0 0 0 274 0.0256290337667197
"DBT" "DBT" 1 3465 0.324104386867459 0 0 0 9 4930 0.461135534561781 428 0.0400336731830512
"DCAF1" "DCAF1" 1 6867 0.642315966700963 0 0 0 2 3067 0.286876812272005 1197 0.111963333645122
"DCAF10" "DCAF10" 1 3900 0.364792816387616 0 0 0 2 1913 0.178935553269105 1142 0.106818819567861
"DCAF11" "DCAF11" 1 8066 0.754466373585259 0 0 0 5 4785 0.447572724721729 852 0.0796931998877561
"DCAF12" "DCAF12" 1 4185 0.391450752969788 0 0 0 1 1981 0.185296043400991 374 0.0349826957253765
"DCAF12L2" "DCAF12L2" 1 54 0.00505097745767468 0 0 0 0 0 0 0 0
"DCAF15" "DCAF15" 1 6738 0.630249742774296 0 0 0 12 10009 0.936208025441961 850 0.0795061266485829
"DCAF16" "DCAF16" 1 6238 0.583481432981012 0 0 0 0 0 0 691 0.0646338041343186
"DCAF17" "DCAF17" 1 5932 0.554859227387522 0 0 0 4 2058 0.192498363109157 411 0.0384435506500795
"DCAF4" "DCAF4" 1 5219 0.488167617622299 0 0 0 0 0 0 240 0.0224487887007764
"DCAF5" "DCAF5" 1 4506 0.421476007857076 0 0 0 12 7721 0.722196239827893 2348 0.219623982789262
"DCAF6" "DCAF6" 1 7366 0.688990739874661 0 0 0 5 6845 0.640258161070059 1722 0.16107005892807
"DCAF7" "DCAF7" 1 6392 0.597886072397344 0 0 0 3 5038 0.47123748947713 1779 0.166401646244505
"DCAF8" "DCAF8" 1 5542 0.518379945748761 0 0 0 11 6499 0.607894490693106 1763 0.16490506033112
"DCAKD" "DCAKD" 2 8100 0.757646618651202 0 0 0 12 6809 0.636890842764942 555 0.0519128238705453
"DCBLD1" "DCBLD1" 1 2256 0.211018613787298 0 0 0 1 491 0.045926480217005 153 0.0143111027967449
"DCBLD2" "DCBLD2" 1 3845 0.359648302310354 0 0 0 0 0 0 100 0.00935366195865681
"DCDC1" "DCDC1" 1 3423 0.320175848844823 0 0 0 0 0 0 72 0.00673463661023291
"DCHS1" "DCHS1" 1 1453 0.135908708259284 0 0 0 5 3654 0.34178280796932 89 0.00832475914320456
"DCK" "DCK" 1 4029 0.376859040314283 0 0 0 1 234 0.0218875689832569 710 0.0664109999064634
"DCLK2" "DCLK2" 2 311 0.0290898886914227 0 0 0 0 0 0 61 0.00570573379478066
"DCLK3" "DCLK3" 1 61 0.00570573379478066 0 0 0 0 0 0 3 0.000280609858759704
"DCP1A" "DCP1A" 1 5688 0.5320362922084 0 0 0 1 2336 0.218501543354223 2255 0.210925077167711
"DCP1B" "DCP1B" 1 3865 0.361519034702086 0 0 0 5 6172 0.577308016088299 252 0.0235712281358152
"DCP2" "DCP2" 1 5796 0.542138247123749 0 0 0 1 967 0.0904499111402114 1723 0.161163595547657
"DCPS" "DCPS" 1 3821 0.357403423440277 0 0 0 1 554 0.0518192872509588 633 0.0592086801982976
"DCSTAMP" "DCSTAMP" 1 378 0.0353568422037228 1 310 0.0289963520718361 8 1971 0.184360677205126 13 0.00121597605462539
"DCT" "DCT" 1 4609 0.431110279674493 0 0 0 2 766 0.0716490506033112 7 0.000654756337105977
"DCTD" "DCTD" 1 3685 0.344682443176504 0 0 0 0 0 0 567 0.0530352633055841
"DCTN1" "DCTN1" 2 3877 0.362641474137125 0 0 0 3 2362 0.220933495463474 1168 0.109250771677112
"DCTN2" "DCTN2" 1 4103 0.383780750163689 0 0 0 3 4570 0.427462351510616 1370 0.128145168833598
"DCTN3" "DCTN3" 1 3883 0.363202693854644 0 0 0 4 3900 0.364792816387616 1147 0.107286502665794
"DCTN4" "DCTN4" 1 6517 0.609578149845665 0 0 0 6 6042 0.565148255542045 1881 0.175942381442335
"DCTN6" "DCTN6" 1 4730 0.442428210644467 0 0 0 8 6365 0.595360583668506 671 0.0627630717425872
"DCTPP1" "DCTPP1" 1 6107 0.571228135815172 0 0 0 7 8714 0.815078103077355 343 0.0320830605181929
"DCUN1D1" "DCUN1D1" 1 4623 0.432419792348705 0 0 0 1 1080 0.101019549153494 866 0.081002712561968
"DCUN1D3" "DCUN1D3" 1 5424 0.507342624637546 0 0 0 0 0 0 82 0.00767000280609859
"DCUN1D4" "DCUN1D4" 1 5831 0.545412028809279 1 2304 0.215508371527453 0 0 0 734 0.068655878776541
"DCUN1D5" "DCUN1D5" 1 3408 0.318772799551024 1 116 0.0108502478720419 0 0 0 614 0.0574314844261528
"DCXR" "DCXR" 1 6272 0.586661678046955 0 0 0 8 8755 0.818913104480404 1610 0.150593957534375
"DDA1" "DDA1" 1 5616 0.525301655598167 0 0 0 10 8640 0.808156393227949 594 0.0555607520344215
"DDAH1" "DDAH1" 1 207 0.0193620802544196 1 160 0.0149658591338509 0 0 0 42 0.00392853802263586
"DDAH2" "DDAH2" 2 3475 0.325039753063324 0 0 0 0 0 0 555 0.0519128238705453
"DDB1" "DDB1" 1 4616 0.431765036011599 0 0 0 18 7474 0.69909269479001 1185 0.110840894210083
"DDB2" "DDB2" 1 5305 0.496211766906744 1 460 0.0430268450098213 3 2910 0.272191562996913 1102 0.103077354784398
"DDHD1" "DDHD1" 1 4922 0.460387241605088 1 1746 0.163314937798148 0 0 0 2637 0.24665606584978
"DDHD2" "DDHD2" 1 5483 0.512861285193153 0 0 0 4 3395 0.317556823496399 716 0.0669722196239828
"DDI2" "DDI2" 1 6052 0.56608362173791 0 0 0 4 8663 0.81030773547844 865 0.0809091759423814
"DDIT3" "DDIT3" 1 7275 0.680478907492283 0 0 0 4 4946 0.462632120475166 1270 0.118791506874942
"DDIT4" "DDIT4" 1 5902 0.552053128799925 1 1214 0.113553456178094 12 9469 0.885698250865214 1741 0.162847254700215
"DDIT4L" "DDIT4L" 1 225 0.0210457394069778 0 0 0 0 0 0 0 0
"DDN" "DDN" 1 995 0.0930689364886353 2 2775 0.259564119352727 0 0 0 2 0.000187073239173136
"DDO" "DDO" 1 442 0.0413431858572631 0 0 0 7 1810 0.169301281451688 18 0.00168365915255823
"DDOST" "DDOST" 1 5815 0.543915442895894 0 0 0 0 0 0 1556 0.1455429800767
"DDR1" "DDR1" 1 1822 0.170423720886727 0 0 0 10 5869 0.548966420353568 29 0.00271256196801048
"DDRGK1" "DDRGK1" 1 4312 0.403329903657282 0 0 0 8 3480 0.325507436161257 919 0.0859601534000561
"DDTL" "DDTL" 1 116 0.0108502478720419 0 0 0 0 0 0 52 0.00486390421850154
"DDX1" "DDX1" 1 3370 0.315218408006735 0 0 0 0 0 0 1004 0.0939107660649144
"DDX10" "DDX10" 1 5369 0.502198110560284 0 0 0 0 0 0 1574 0.147226639229258
"DDX11" "DDX11" 1 3761 0.351791226265083 0 0 0 4 2634 0.24637545599102 571 0.0534094097839304
"DDX17" "DDX17" 1 7052 0.659620241324478 0 0 0 4 5155 0.482181273968759 6375 0.596295949864372
"DDX18" "DDX18" 1 6377 0.596483023103545 0 0 0 0 0 0 3493 0.326723412215883
"DDX19A" "DDX19A" 1 5150 0.481713590870826 0 0 0 4 6648 0.621831447011505 757 0.0708072210270321
"DDX19B" "DDX19B" 1 1776 0.166121036385745 0 0 0 0 0 0 727 0.068001122439435
"DDX21" "DDX21" 1 4337 0.405668319146946 0 0 0 0 0 0 4385 0.410158076887101
"DDX23" "DDX23" 1 4958 0.463754559910205 0 0 0 8 4871 0.455616874006173 908 0.0849312505846039
"DDX24" "DDX24" 1 4379 0.409596857169582 0 0 0 6 3226 0.301749134786269 4498 0.420727714900384
"DDX25" "DDX25" 1 355 0.0332054999532317 0 0 0 0 0 0 10 0.000935366195865681
"DDX28" "DDX28" 1 3762 0.351884762884669 0 0 0 4 3401 0.318118043213918 217 0.0202974464502853
"DDX39A" "DDX39A" 1 6489 0.606959124497241 1 1449 0.135534561780937 13 8886 0.831166401646245 1581 0.147881395566364
"DDX39B" "DDX39B" 1 5035 0.470956879618371 0 0 0 4 2923 0.273407539051539 3685 0.344682443176504
"DDX3X" "DDX3X" 1 3767 0.352352445982602 0 0 0 0 0 0 4590 0.429333083902348
"DDX3Y" "DDX3Y" 1 3542 0.331306706575624 1 1742 0.162940791319802 0 0 0 3854 0.360490131886634
"DDX41" "DDX41" 1 5241 0.490225423253204 0 0 0 9 9372 0.876625198765317 602 0.056309044991114
"DDX43" "DDX43" 1 603 0.0564025816107006 0 0 0 1 1849 0.172949209615564 108 0.0101019549153494
"DDX46" "DDX46" 1 4198 0.392666729024413 0 0 0 1 1143 0.106912356187447 3029 0.283322420727715
"DDX47" "DDX47" 1 3403 0.318305116453091 0 0 0 12 8333 0.779440651014872 42 0.00392853802263586
"DDX50" "DDX50" 1 6589 0.616312786455897 0 0 0 2 3896 0.364418669909269 1940 0.181461041997942
"DDX51" "DDX51" 1 6204 0.580301187915069 0 0 0 5 4586 0.428958937424001 460 0.0430268450098213
"DDX52" "DDX52" 1 2954 0.276307174258722 0 0 0 1 625 0.0584603872416051 1030 0.0963427181741652
"DDX54" "DDX54" 1 5604 0.524179216163128 0 0 0 6 3874 0.362360864278365 1046 0.0978393040875503
"DDX55" "DDX55" 1 3957 0.37012440370405 1 357 0.0333925731924048 2 4675 0.437283696567206 611 0.0571508745673931
"DDX56" "DDX56" 1 4626 0.432700402207464 0 0 0 1 1246 0.116546628004864 650 0.0607988027312693
"DDX58" "DDX58" 1 2138 0.199981292676083 0 0 0 0 0 0 1162 0.108689551959592
"DDX59" "DDX59" 1 5614 0.525114582358994 0 0 0 0 0 0 542 0.0506968478159199
"DDX6" "DDX6" 2 5592 0.523056776728089 0 0 0 30 8838 0.826676643906089 2911 0.2722850996165
"DDX60" "DDX60" 1 2550 0.238518379945749 0 0 0 1 493 0.0461135534561781 702 0.0656627069497708
"DDX60L" "DDX60L" 1 3186 0.298007670002806 0 0 0 0 0 0 1853 0.173323356093911
"DECR1" "DECR1" 1 3498 0.327191095313815 0 0 0 0 0 0 2430 0.227293985595361
"DECR2" "DECR2" 1 6287 0.588064727340754 0 0 0 8 6648 0.621831447011505 122 0.0114114675895613
"DEDD2" "DEDD2" 2 8429 0.788420166495183 0 0 0 49 9656 0.903189598727902 1055 0.0986811336638294
"DEF6" "DEF6" 1 2825 0.264240950332055 0 0 0 7 6177 0.577775699186231 2442 0.228416425030399
"DEF8" "DEF8" 1 2577 0.241043868674586 0 0 0 3 3496 0.327004022074642 629 0.0588345337199514
"DEFA6" "DEFA6" 1 22 0.0020578056309045 0 0 0 0 0 0 0 0
"DEFB1" "DEFB1" 1 398 0.0372275745954541 0 0 0 4 1069 0.0999906463380413 5 0.000467683097932841
"DEGS1" "DEGS1" 1 4748 0.444111869797026 0 0 0 0 0 0 1614 0.150968104012721
"DEGS2" "DEGS2" 2 2225 0.208118978580114 0 0 0 16 9680 0.90543447759798 204 0.0190814703956599
"DEK" "DEK" 1 4342 0.406136002244879 0 0 0 0 0 0 3114 0.291273033392573
"DELE1" "DELE1" 1 5187 0.485174445795529 0 0 0 6 6489 0.606959124497241 987 0.0923206435319428
"DENND10" "DENND10" 1 3971 0.371433916378262 0 0 0 8 5951 0.556636423159667 1046 0.0978393040875503
"DENND11" "DENND11" 1 2964 0.277242540454588 0 0 0 1 578 0.0540641661210364 887 0.0829669815732859
"DENND1A" "DENND1A" 1 4280 0.400336731830512 1 95 0.00888597886072397 0 0 0 3831 0.358338789636143
"DENND1B" "DENND1B" 1 3326 0.311102796744926 0 0 0 3 3797 0.355158544570199 2322 0.217192030680011
"DENND1C" "DENND1C" 1 2070 0.193620802544196 0 0 0 0 0 0 1286 0.120288092788327
"DENND2A" "DENND2A" 1 443 0.0414367224768497 1 214 0.0200168365915256 0 0 0 120 0.0112243943503882
"DENND2B" "DENND2B" 3 2514 0.235151061640632 0 0 0 0 0 0 0 0
"DENND2C" "DENND2C" 1 3509 0.328219998129268 0 0 0 1 3478 0.325320362922084 110 0.0102890281545225
"DENND2D" "DENND2D" 2 5404 0.505471892245814 0 0 0 21 8147 0.762042839771771 1678 0.156954447666261
"DENND3" "DENND3" 2 7362 0.688616593396315 1 1778 0.166308109624918 33 8431 0.788607239734356 1579 0.147694322327191
"DENND4A" "DENND4A" 1 7581 0.709101113085773 1 114 0.0106631746328688 4 2725 0.254887288373398 5709 0.534000561219718
"DENND4B" "DENND4B" 1 3149 0.294546815078103 2 5782 0.540828734449537 0 0 0 1492 0.13955663642316
"DENND4C" "DENND4C" 1 4194 0.392292582546067 0 0 0 0 0 0 2447 0.228884108128332
"DENND5A" "DENND5A" 1 2791 0.261060705266112 0 0 0 20 5731 0.536058366850622 2474 0.23140959685717
"DENND5B" "DENND5B" 1 853 0.0797867365073426 0 0 0 8 3163 0.295856327752315 412 0.0385370872696661
"DENND6A" "DENND6A" 1 5980 0.559348985127678 0 0 0 0 0 0 1789 0.16733701244037
"DENND6B" "DENND6B" 2 5031 0.470582733140024 0 0 0 0 0 0 304 0.0284351323543167
"DENR" "DENR" 1 6400 0.598634365354036 0 0 0 9 5155 0.482181273968759 930 0.0869890562155084
"DEPDC1" "DEPDC1" 1 1529 0.143017491347863 0 0 0 3 959 0.0897016181835188 10 0.000935366195865681
"DEPDC1B" "DEPDC1B" 1 2691 0.251707043307455 0 0 0 0 0 0 97 0.00907305209989711
"DEPDC5" "DEPDC5" 1 5938 0.555420447105042 0 0 0 3 4263 0.39874660929754 1053 0.0984940604246562
"DEPDC7" "DEPDC7" 1 2094 0.195865681414274 0 0 0 0 0 0 17 0.00159012253297166
"DEPTOR" "DEPTOR" 1 4540 0.424656252923019 0 0 0 0 0 0 87 0.00813768590403143
"DERA" "DERA" 1 1948 0.182209334954635 0 0 0 0 0 0 987 0.0923206435319428
"DERL2" "DERL2" 1 7059 0.660274997661584 1 60 0.00561219717519409 1 1076 0.100645402675147 860 0.0804414928444486
"DERL3" "DERL3" 1 6060 0.566831914694603 0 0 0 1 4932 0.461322607800954 115 0.0107567112524553
"DERPC" "DERPC" 1 4766 0.445795528949584 0 0 0 0 0 0 2 0.000187073239173136
"DESI1" "DESI1" 1 7223 0.675615003273782 1 1098 0.102703208306052 11 9264 0.866523243849967 1019 0.0953138153587129
"DESI2" "DESI2" 1 7596 0.710504162379572 0 0 0 1 1785 0.166962865962024 819 0.0766064914413993
"DET1" "DET1" 1 4698 0.439435038817697 0 0 0 6 5289 0.494715180993359 282 0.0263773267234122
"DEUP1" "DEUP1" 1 82 0.00767000280609859 0 0 0 0 0 0 81 0.00757646618651202
"DEXI" "DEXI" 1 5182 0.484706762697596 0 0 0 7 5805 0.542980076700028 433 0.040501356280984
"DFFA" "DFFA" 1 3806 0.356000374146478 0 0 0 7 6664 0.62332803292489 566 0.0529417266859976
"DGAT1" "DGAT1" 1 5583 0.52221494715181 0 0 0 3 7845 0.733794780656627 773 0.0723038069404172
"DGAT2" "DGAT2" 1 2715 0.253951922177532 1 386 0.0361051351604153 6 2596 0.242821064446731 171 0.0159947619493032
"DGCR2" "DGCR2" 1 6516 0.609484613226078 0 0 0 1 856 0.0800673463661023 1716 0.160508839210551
"DGCR6L" "DGCR6L" 1 4586 0.428958937424001 0 0 0 24 8001 0.748386493312132 658 0.0615470956879618
"DGCR8" "DGCR8" 1 5656 0.529043120381629 1 497 0.0464876999345244 15 7102 0.664297072303807 561 0.0524740435880647
"DGKD" "DGKD" 2 5121 0.479001028902815 1 145 0.0135628098400524 13 6323 0.59143204564587 3018 0.282293517912263
"DGKG" "DGKG" 1 790 0.0738939294733888 0 0 0 15 3195 0.298849499579085 1048 0.0980263773267234
"DGKH" "DGKH" 2 5403 0.505378355626228 0 0 0 12 2124 0.198671780001871 918 0.0858666167804696
"DGKI" "DGKI" 1 161 0.0150593957534375 0 0 0 0 0 0 32 0.00299317182677018
"DGKQ" "DGKQ" 1 6512 0.609110466747732 0 0 0 10 7134 0.667290244130577 459 0.0429333083902348
"DGKZ" "DGKZ" 4 7400 0.692170984940604 0 0 0 24 6956 0.650640725844168 2621 0.245159479936395
"DGLUCY" "DGLUCY" 1 2337 0.21859507997381 0 0 0 21 9228 0.863155925544851 2172 0.203161537742026
"DGUOK" "DGUOK" 1 5386 0.503788233093256 0 0 0 3 3326 0.311102796744926 1732 0.162005425123936
"DHCR24" "DHCR24" 1 2024 0.189318118043214 0 0 0 1 294 0.027499766158451 39 0.00364792816387616
"DHCR7" "DHCR7" 1 4804 0.449349920493873 0 0 0 0 0 0 138 0.0129080535029464
"DHDDS" "DHDDS" 1 5918 0.55354971471331 0 0 0 17 9794 0.916097652230848 609 0.05696380132822
"DHDH" "DHDH" 1 2264 0.21176690674399 0 0 0 17 9110 0.852118604433636 37 0.00346085492470302
"DHH" "DHH" 2 1559 0.14582358993546 1 1397 0.130670657562436 4 3421 0.31998877560565 8 0.000748292956692545
"DHODH" "DHODH" 1 5718 0.534842390795997 0 0 0 1 394 0.0368534281171078 216 0.0202039098306987
"DHPS" "DHPS" 1 4571 0.427555888130203 1 933 0.0872696660742681 10 9301 0.86998409877467 930 0.0869890562155084
"DHRS1" "DHRS1" 1 4039 0.377794406510149 0 0 0 6 5353 0.500701524646899 513 0.0479842858479095
"DHRS11" "DHRS11" 1 2655 0.248339725002338 0 0 0 1 2058 0.192498363109157 47 0.0043962211205687
"DHRS12" "DHRS12" 1 7263 0.679356468057244 1 79 0.00738939294733888 0 0 0 481 0.0449911140211393
"DHRS13" "DHRS13" 1 6519 0.609765223084838 0 0 0 4 5412 0.506220185202507 276 0.0258161070058928
"DHRS3" "DHRS3" 1 2072 0.193807875783369 0 0 0 9 4142 0.387428678327565 836 0.078196613974371
"DHRS4" "DHRS4" 1 3019 0.282387054531849 1 332 0.0310541577027406 6 3983 0.372556355813301 236 0.0220746422224301
"DHRS4L2" "DHRS4L2" 2 1685 0.157609204003367 0 0 0 0 0 0 994 0.0929753998690487
"DHRS7" "DHRS7" 1 3071 0.287250958750351 0 0 0 0 0 0 1926 0.18015152932373
"DHRS7B" "DHRS7B" 1 4385 0.410158076887101 0 0 0 1 4329 0.404920026190253 991 0.092694790010289
"DHRS9" "DHRS9" 3 1451 0.13572163502011 0 0 0 24 1578 0.147600785707605 58 0.00542512393602095
"DHTKD1" "DHTKD1" 1 6359 0.594799363950987 0 0 0 1 3086 0.288654008044149 473 0.0442428210644467
"DHX15" "DHX15" 1 5670 0.530352633055841 0 0 0 0 0 0 2001 0.187166775792723
"DHX16" "DHX16" 1 3041 0.284444860162754 0 0 0 0 0 0 837 0.0782901505939575
"DHX29" "DHX29" 1 4571 0.427555888130203 0 0 0 2 1033 0.0966233280329249 1229 0.114956505471892
"DHX30" "DHX30" 2 5836 0.545879711907212 0 0 0 3 3658 0.342156954447666 926 0.0866149097371621
"DHX33" "DHX33" 1 2183 0.204190440557478 0 0 0 0 0 0 362 0.0338602562903377
"DHX34" "DHX34" 1 6557 0.613319614629127 0 0 0 20 9131 0.854082873444954 1165 0.108970161818352
"DHX35" "DHX35" 1 6208 0.580675334393415 0 0 0 16 6578 0.615283883640445 489 0.0457394069778318
"DHX36" "DHX36" 1 3958 0.370217940323637 0 0 0 0 0 0 3477 0.325226826302497
"DHX37" "DHX37" 1 3718 0.34776915162286 0 0 0 5 8046 0.752595641193527 544 0.0508839210550931
"DHX38" "DHX38" 1 5738 0.536713123187728 0 0 0 1 394 0.0368534281171078 1069 0.0999906463380413
"DHX40" "DHX40" 1 4100 0.383500140304929 0 0 0 1 1170 0.109437844916285 1118 0.104573940697783
